customer_id	customer_name	gender	age	price	quantity	purchase_date	email	category	age_bracket	category_code	sub_total	tax	final_total	year	month	month_name	day_of_week	quarter
182	Joseph Peters	Male	30	-17.38	2	2021-12-12	no@email.com	Electronics	Middle	ET	-34.76	-2.61	-37.37	2021	12	December	Sunday	4
183	Unknown	Unknown	90	162.54843	2	2021-12-12	no@email.com	Electronics	Middle	ET	325.1	24.38	349.48	2021	12	December	Sunday	4
184	KIMBERLY	Male	53	189.3	41	2000-09-26	wendy54@hunt.com	Electronics	Middle	ET	7761.3	582.1	8343.4	2000	9	September	Tuesday	3
185	Christian	Unknown	58	60.02	165	2002-11-04	brittany97@graham.info	Furniture	Middle	FR	9903.3	742.75	10646.05	2002	11	November	Monday	4
186	Stephanie Miles	Unknown	53	165.74524	165	2002-11-04	no@email.com	Clothing	Middle	CL	27347.96	2051.1	29399.059999999998	2002	11	November	Monday	4
187	Madeline	Unknown	27	162.54843	67	2002-11-04	campbellnathaniel@hotmail.com	Electronics	Middle	ET	10890.74	816.81	11707.55	2002	11	November	Monday	4
188	Courtney	Female	53	37.62	122	2002-11-04	no@email.com	Furniture	Middle	FR	4589.64	344.22	4933.860000000001	2002	11	November	Monday	4
189	matthew	Male	33	383.95	48	2022-06-26	no@email.com	Electronics	Middle	ET	18429.6	1382.22	19811.82	2022	6	June	Sunday	2
190	Aaron	Unknown	53	162.54843	40	2022-06-26	no@email.com	Electronics	Middle	ET	6501.94	487.65	6989.589999999999	2022	6	June	Sunday	2
191	denise	Unknown	55	-22.26	40	2025-07-13	no@email.com	Clothing	Middle	CL	-890.4	-66.78	-957.18	2025	7	July	Sunday	3
192	Unknown	Male	11	146.92767	148	2023-12-24	no@email.com	Furniture	Young	FR	21745.3	1630.9	23376.2	2023	12	December	Sunday	4
193	Unknown	Male	34	162.54843	148	2020-03-13	no@email.com	Electronics	Middle	ET	24057.17	1804.29	25861.46	2020	3	March	Friday	1
194	Stephanie Gilmore	Unknown	53	110.83	148	2020-03-13	no@email.com	Furniture	Middle	FR	16402.84	1230.21	17633.05	2020	3	March	Friday	1
195	Unknown	Unknown	85	67.33	142	2020-03-13	no@email.com	Clothing	Middle	CL	9560.86	717.06	10277.92	2020	3	March	Friday	1
196	Allison James	Unknown	71	61.24	196	2020-03-13	no@email.com	Furniture	Middle	FR	12003.04	900.23	12903.27	2020	3	March	Friday	1
197	amy	Unknown	61	165.74524	196	2020-03-13	thomasmcintosh@brown.net	Clothing	Middle	CL	32486.07	2436.46	34922.53	2020	3	March	Friday	1
198	Richard	Male	41	71.05	196	2020-03-13	no@email.com	Furniture	Middle	FR	13925.8	1044.44	14970.24	2020	3	March	Friday	1
199	Jessica	Male	25	146.92767	196	2015-10-27	no@email.com	Furniture	Middle	FR	28797.82	2159.84	30957.66	2015	10	October	Tuesday	4
200	HEATHER	Male	53	77.42	-1	2015-10-27	kylejennings@yahoo.com	Furniture	Middle	FR	-77.42	-5.81	-83.23	2015	10	October	Tuesday	4
201	Lisa	Unknown	53	390.52	73	2015-10-27	no@email.com	Clothing	Middle	CL	28507.96	2138.1	30646.059999999998	2015	10	October	Tuesday	4
202	Rachel	Male	53	301.5	73	2022-07-14	no@email.com	Clothing	Middle	CL	22009.5	1650.71	23660.21	2022	7	July	Thursday	3
203	Unknown	Unknown	53	179.05	18	2021-06-12	no@email.com	Furniture	Middle	FR	3222.9	241.72	3464.62	2021	6	June	Saturday	2
204	KIMBERLY	Unknown	76	165.74524	18	2021-06-12	twilson@thompson.org	Clothing	Middle	CL	2983.41	223.76	3207.17	2021	6	June	Saturday	2
205	Unknown	Female	70	-19.48	18	2021-06-12	no@email.com	Furniture	Middle	FR	-350.64	-26.3	-376.94	2021	6	June	Saturday	2
206	Paul	Female	53	204.64	175	2021-06-12	john45@gmail.com	Furniture	Middle	FR	35812.0	2685.9	38497.9	2021	6	June	Saturday	2
207	Unknown	Unknown	31	16.97	4	2021-06-12	matthewgill@hotmail.com	Clothing	Middle	CL	67.88	5.09	72.97	2021	6	June	Saturday	2
208	Unknown	Female	34	32.08	4	2021-06-12	no@email.com	Furniture	Middle	FR	128.32	9.62	137.94	2021	6	June	Saturday	2
209	William Harper	Female	53	-48.36	168	2021-06-12	no@email.com	Clothing	Middle	CL	-8124.48	-609.34	-8733.82	2021	6	June	Saturday	2
210	jennifer	Male	59	89.18	119	2020-07-23	no@email.com	Clothing	Middle	CL	10612.42	795.93	11408.35	2020	7	July	Thursday	3
211	Bradley	Female	53	165.74524	119	2001-07-13	no@email.com	Clothing	Middle	CL	19723.68	1479.28	21202.96	2001	7	July	Friday	3
212	victor	Female	11	162.54843	119	2001-07-13	no@email.com	Electronics	Young	ET	19343.26	1450.74	20794.0	2001	7	July	Friday	3
213	Unknown	Unknown	53	165.74524	114	2001-07-13	wattsjennifer@avila-luna.com	Clothing	Middle	CL	18894.96	1417.12	20312.079999999998	2001	7	July	Friday	3
214	ALISON	Unknown	68	76.94	51	2001-07-13	heather70@chambers.biz	Electronics	Middle	ET	3923.94	294.3	4218.24	2001	7	July	Friday	3
215	Unknown	Unknown	44	130.62	51	2023-03-17	ritayoung@rodriguez.biz	Furniture	Middle	FR	6661.62	499.62	7161.24	2023	3	March	Friday	1
216	Unknown	Male	73	196.89	9	2023-03-17	no@email.com	Furniture	Middle	FR	1772.01	132.9	1904.91	2023	3	March	Friday	1
217	kevin	Female	53	49.51	9	2007-10-11	moralessarah@yahoo.com	Electronics	Middle	ET	445.59	33.42	479.01	2007	10	October	Thursday	4
218	Unknown	Unknown	53	333.77	94	2007-10-11	no@email.com	Clothing	Middle	CL	31374.38	2353.08	33727.46	2007	10	October	Thursday	4
219	kaitlyn	Male	55	69.5	126	2024-06-18	longlisa@mays.com	Electronics	Middle	ET	8757.0	656.78	9413.78	2024	6	June	Tuesday	2
220	ANGELA	Female	51	482.48	163	2024-06-18	bmorrison@bates.biz	Clothing	Middle	CL	78644.24	5898.32	84542.56	2024	6	June	Tuesday	2
221	KEVIN	Unknown	71	165.74524	163	2024-06-18	no@email.com	Clothing	Middle	CL	27016.47	2026.24	29042.710000000003	2024	6	June	Tuesday	2
222	Shannon	Male	76	162.54843	163	2020-09-30	no@email.com	Electronics	Middle	ET	26495.39	1987.15	28482.54	2020	9	September	Wednesday	3
223	matthew	Unknown	38	165.3	195	2020-09-30	no@email.com	Clothing	Middle	CL	32233.5	2417.51	34651.01	2020	9	September	Wednesday	3
224	TINA	Unknown	42	83.91	147	2020-09-30	no@email.com	Electronics	Middle	ET	12334.77	925.11	13259.880000000001	2020	9	September	Wednesday	3
225	Matthew Fuller	Male	59	130.15	147	2020-09-30	no@email.com	Clothing	Middle	CL	19132.05	1434.9	20566.95	2020	9	September	Wednesday	3
226	KEITH	Male	53	290.65	189	2020-09-30	ariel97@yahoo.com	Furniture	Middle	FR	54932.85	4119.96	59052.81	2020	9	September	Wednesday	3
227	Cynthia	Male	19	20.1	189	2020-09-30	no@email.com	Furniture	Young	FR	3798.9	284.92	4083.82	2020	9	September	Wednesday	3
228	Unknown	Female	57	165.74524	41	2020-04-08	no@email.com	Clothing	Middle	CL	6795.55	509.67	7305.22	2020	4	April	Wednesday	2
229	ALEXANDER	Unknown	53	271.72	199	2020-04-08	yangcrystal@gutierrez-baker.com	Clothing	Middle	CL	54072.28	4055.42	58127.7	2020	4	April	Wednesday	2
230	Denise Foster	Female	53	146.92767	181	2020-04-08	alyssa16@hotmail.com	Furniture	Middle	FR	26593.91	1994.54	28588.45	2020	4	April	Wednesday	2
231	jennifer	Female	53	162.54843	181	2020-04-08	no@email.com	Electronics	Middle	ET	29421.27	2206.6	31627.87	2020	4	April	Wednesday	2
232	Unknown	Unknown	58	165.74524	23	2002-05-29	lindanorton@gmail.com	Clothing	Middle	CL	3812.14	285.91	4098.05	2002	5	May	Wednesday	2
233	ERIC	Female	66	55.89	131	2004-12-10	mccormickveronica@gmail.com	Furniture	Middle	FR	7321.59	549.12	7870.71	2004	12	December	Friday	4
234	jonathan	Female	54	162.54843	131	2004-12-10	no@email.com	Electronics	Middle	ET	21293.84	1597.04	22890.88	2004	12	December	Friday	4
235	ZACHARY	Unknown	16	407.68	32	2022-12-16	no@email.com	Clothing	Young	CL	13045.76	978.43	14024.19	2022	12	December	Friday	4
236	Jennifer	Male	53	-10.64	5	2024-04-17	hsmith@anthony.org	Clothing	Middle	CL	-53.2	-3.99	-57.190000000000005	2024	4	April	Wednesday	2
237	Unknown	Unknown	74	95.94	8	2024-04-17	no@email.com	Clothing	Middle	CL	767.52	57.56	825.0799999999999	2024	4	April	Wednesday	2
238	Unknown	Unknown	16	68.27	1	2024-04-17	no@email.com	Clothing	Young	CL	68.27	5.12	73.39	2024	4	April	Wednesday	2
239	TRACY	Female	53	230.61	159	2020-09-08	no@email.com	Furniture	Middle	FR	36666.99	2750.02	39417.009999999995	2020	9	September	Tuesday	3
240	Unknown	Male	20	146.92767	70	2020-09-08	no@email.com	Furniture	Young	FR	10284.94	771.37	11056.310000000001	2020	9	September	Tuesday	3
241	RHONDA	Male	21	165.74524	21	2024-06-18	no@email.com	Clothing	Young	CL	3480.65	261.05	3741.7000000000003	2024	6	June	Tuesday	2
242	James Miller	Unknown	37	356.93	87	2024-06-18	no@email.com	Furniture	Middle	FR	31052.91	2328.97	33381.88	2024	6	June	Tuesday	2
243	Shawn Floyd Jr.	Female	53	8.16	-1	2024-06-18	mariaosborne@yahoo.com	Clothing	Middle	CL	-8.16	-0.61	-8.77	2024	6	June	Tuesday	2
244	Alexandra	Female	70	493.03	-1	2024-06-18	markramos@yahoo.com	Electronics	Middle	ET	-493.03	-36.98	-530.01	2024	6	June	Tuesday	2
245	Unknown	Female	53	67.48	14	2009-09-03	victorwilson@walker.biz	Clothing	Middle	CL	944.72	70.85	1015.57	2009	9	September	Thursday	3
246	Sarah	Female	54	165.74524	17	2009-09-03	no@email.com	Clothing	Middle	CL	2817.67	211.33	3029.0	2009	9	September	Thursday	3
247	Nancy Scott	Unknown	54	165.74524	17	2009-09-03	no@email.com	Clothing	Middle	CL	2817.67	211.33	3029.0	2009	9	September	Thursday	3
248	DEBRA	Male	72	162.54843	17	2021-07-08	doylejon@flores.com	Electronics	Middle	ET	2763.32	207.25	2970.57	2021	7	July	Thursday	3
249	TINA	Unknown	34	443.75	56	2024-09-14	no@email.com	Clothing	Middle	CL	24850.0	1863.75	26713.75	2024	9	September	Saturday	3
250	Jose Snow	Unknown	87	20.48	91	2010-08-11	karenlopez@perez-sanders.org	Electronics	Middle	ET	1863.68	139.78	2003.46	2010	8	August	Wednesday	3
251	Jason	Female	49	424.04	91	2011-08-24	kevinpotts@yahoo.com	Furniture	Middle	FR	38587.64	2894.07	41481.71	2011	8	August	Wednesday	3
252	Unknown	Unknown	20	276.31	91	2011-08-24	no@email.com	Furniture	Young	FR	25144.21	1885.82	27030.03	2011	8	August	Wednesday	3
253	Michelle	Unknown	47	475.43	168	2009-08-07	no@email.com	Electronics	Middle	ET	79872.24	5990.42	85862.66	2009	8	August	Friday	3
254	Anthony	Female	66	22.9	92	2021-12-10	no@email.com	Clothing	Middle	CL	2106.8	158.01	2264.8100000000004	2021	12	December	Friday	4
255	LOGAN	Male	18	249.64	62	2021-12-10	no@email.com	Electronics	Young	ET	15477.68	1160.83	16638.510000000002	2021	12	December	Friday	4
256	ZACHARY	Unknown	75	60.99	67	2021-12-10	no@email.com	Electronics	Middle	ET	4086.33	306.47	4392.8	2021	12	December	Friday	4
257	maria	Female	53	-39.7	67	2021-12-10	connie94@cortez.com	Clothing	Middle	CL	-2659.9	-199.49	-2859.3900000000003	2021	12	December	Friday	4
258	Unknown	Male	51	435.39	67	2021-12-10	no@email.com	Clothing	Middle	CL	29171.13	2187.83	31358.96	2021	12	December	Friday	4
259	Unknown	Female	52	-8.1	90	2021-12-10	no@email.com	Electronics	Middle	ET	-729.0	-54.68	-783.68	2021	12	December	Friday	4
260	Donna	Male	39	275.38	-2	2021-12-10	no@email.com	Clothing	Middle	CL	-550.76	-41.31	-592.0699999999999	2021	12	December	Friday	4
261	Regina Castaneda	Unknown	87	162.54843	26	2020-03-15	no@email.com	Electronics	Middle	ET	4226.26	316.97	4543.2300000000005	2020	3	March	Sunday	1
262	DAVID	Male	53	104.36	1	2020-03-15	regina75@acevedo-floyd.org	Furniture	Middle	FR	104.36	7.83	112.19	2020	3	March	Sunday	1
263	DUSTIN	Unknown	59	165.74524	1	2020-06-12	no@email.com	Clothing	Middle	CL	165.75	12.43	178.18	2020	6	June	Friday	2
264	Brenda	Unknown	68	-22.65	50	2022-06-24	no@email.com	Clothing	Middle	CL	-1132.5	-84.94	-1217.44	2022	6	June	Friday	2
265	Cody	Female	53	147.77	50	2022-06-24	no@email.com	Clothing	Middle	CL	7388.5	554.14	7942.64	2022	6	June	Friday	2
266	mary	Unknown	22	129.74	135	2023-08-10	no@email.com	Electronics	Young	ET	17514.9	1313.62	18828.52	2023	8	August	Thursday	3
267	William Cross	Female	20	162.54843	22	2023-08-10	no@email.com	Electronics	Young	ET	3576.07	268.21	3844.28	2023	8	August	Thursday	3
268	Unknown	Male	54	97.78	80	2023-08-10	michaelpoole@hotmail.com	Clothing	Middle	CL	7822.4	586.68	8409.08	2023	8	August	Thursday	3
269	jodi	Unknown	53	146.92767	175	2001-01-13	no@email.com	Furniture	Middle	FR	25712.34	1928.43	27640.77	2001	1	January	Saturday	1
270	ANGELA	Male	47	146.92767	68	2001-01-13	no@email.com	Furniture	Middle	FR	9991.08	749.33	10740.41	2001	1	January	Saturday	1
271	Unknown	Female	53	165.74524	87	2001-01-13	no@email.com	Clothing	Middle	CL	14419.84	1081.49	15501.33	2001	1	January	Saturday	1
272	PATRICK	Female	26	146.92767	158	2001-01-13	no@email.com	Furniture	Middle	FR	23214.57	1741.09	24955.66	2001	1	January	Saturday	1
273	Unknown	Unknown	38	82.17	153	2024-07-02	brettadams@yahoo.com	Furniture	Middle	FR	12572.01	942.9	13514.91	2024	7	July	Tuesday	3
274	Dr. Robert Dixon V	Female	68	198.86	153	2024-07-02	no@email.com	Furniture	Middle	FR	30425.58	2281.92	32707.5	2024	7	July	Tuesday	3
275	Jamie French	Female	57	130.1	106	2024-07-02	no@email.com	Clothing	Middle	CL	13790.6	1034.3	14824.9	2024	7	July	Tuesday	3
276	Thomas Tran	Unknown	84	333.06	78	2024-07-02	no@email.com	Electronics	Middle	ET	25978.68	1948.4	27927.08	2024	7	July	Tuesday	3
277	ryan	Unknown	53	216.71	146	2014-08-17	no@email.com	Clothing	Middle	CL	31639.66	2372.97	34012.63	2014	8	August	Sunday	3
278	JEREMY	Male	36	45.83	45	2017-03-02	no@email.com	Furniture	Middle	FR	2062.35	154.68	2217.0299999999997	2017	3	March	Thursday	1
279	John Ryan	Unknown	53	287.9	98	2017-03-02	no@email.com	Clothing	Middle	CL	28214.2	2116.06	30330.260000000002	2017	3	March	Thursday	1
280	Dean	Unknown	97	111.78	98	2017-03-02	no@email.com	Electronics	Middle	ET	10954.44	821.58	11776.02	2017	3	March	Thursday	1
281	Charles	Female	56	146.92767	98	2004-04-20	no@email.com	Furniture	Middle	FR	14398.91	1079.92	15478.83	2004	4	April	Tuesday	2
282	MARY	Unknown	35	123.3	134	2004-04-20	no@email.com	Clothing	Middle	CL	16522.2	1239.16	17761.36	2004	4	April	Tuesday	2
283	BRIAN	Unknown	53	146.92767	134	2004-04-20	no@email.com	Furniture	Middle	FR	19688.31	1476.62	21164.93	2004	4	April	Tuesday	2
284	blake	Unknown	53	172.01	-9	2015-03-14	no@email.com	Furniture	Middle	FR	-1548.09	-116.11	-1664.1999999999998	2015	3	March	Saturday	1
285	FREDERICK	Unknown	46	251.05	102	2001-12-30	no@email.com	Electronics	Middle	ET	25607.1	1920.53	27527.629999999997	2001	12	December	Sunday	4
286	Alicia	Male	48	165.74524	102	2001-12-30	no@email.com	Clothing	Middle	CL	16906.01	1267.95	18173.96	2001	12	December	Sunday	4
287	anthony	Male	40	165.74524	125	2001-12-30	no@email.com	Clothing	Middle	CL	20718.15	1553.86	22272.010000000002	2001	12	December	Sunday	4
288	Unknown	Female	54	146.92767	84	2001-12-30	sorr@hotmail.com	Furniture	Middle	FR	12341.92	925.64	13267.56	2001	12	December	Sunday	4
289	Shawn Diaz	Female	27	162.54843	84	2001-12-30	marywilliams@duke.com	Electronics	Middle	ET	13654.07	1024.06	14678.13	2001	12	December	Sunday	4
290	Unknown	Male	53	82.05	44	2001-12-30	fbrown@jennings.info	Furniture	Middle	FR	3610.2	270.76	3880.96	2001	12	December	Sunday	4
291	susan	Female	44	35.17	44	2024-02-17	no@email.com	Clothing	Middle	CL	1547.48	116.06	1663.54	2024	2	February	Saturday	1
292	Unknown	Male	46	162.54843	44	2024-02-17	no@email.com	Electronics	Middle	ET	7152.13	536.41	7688.54	2024	2	February	Saturday	1
293	Stephanie	Female	67	174.85	44	2024-02-17	joseph33@gmail.com	Clothing	Middle	CL	7693.4	577.0	8270.4	2024	2	February	Saturday	1
294	robert	Female	80	95.5	155	2024-02-17	carla35@hotmail.com	Furniture	Middle	FR	14802.5	1110.19	15912.69	2024	2	February	Saturday	1
295	Eric Richardson	Unknown	53	2.84	52	2024-02-17	no@email.com	Clothing	Middle	CL	147.68	11.08	158.76000000000002	2024	2	February	Saturday	1
296	Kevin Guerrero	Unknown	67	29.78	52	2024-02-17	no@email.com	Furniture	Middle	FR	1548.56	116.14	1664.7	2024	2	February	Saturday	1
297	Michael	Unknown	49	252.66	52	2024-02-17	coxdave@weber.com	Clothing	Middle	CL	13138.32	985.37	14123.69	2024	2	February	Saturday	1
298	LAURA	Male	44	165.74524	41	2024-01-30	kchandler@yahoo.com	Clothing	Middle	CL	6795.55	509.67	7305.22	2024	1	January	Tuesday	1
299	ROBERT	Unknown	36	165.74524	140	2006-03-05	no@email.com	Clothing	Middle	CL	23204.33	1740.32	24944.65	2006	3	March	Sunday	1
300	Unknown	Female	78	309.52	51	2002-04-02	no@email.com	Furniture	Middle	FR	15785.52	1183.91	16969.43	2002	4	April	Tuesday	2
301	Dana	Male	75	311.32	192	2002-04-02	no@email.com	Electronics	Middle	ET	59773.44	4483.01	64256.450000000004	2002	4	April	Tuesday	2
302	RONALD	Unknown	47	146.92767	180	2002-04-02	kevin75@gmail.com	Furniture	Middle	FR	26446.98	1983.52	28430.5	2002	4	April	Tuesday	2
303	DANIELLE	Female	53	165.74524	40	2002-04-02	no@email.com	Clothing	Middle	CL	6629.81	497.24	7127.05	2002	4	April	Tuesday	2
304	CHRISTOPHER	Unknown	53	146.92767	40	2002-04-02	no@email.com	Furniture	Middle	FR	5877.11	440.78	6317.889999999999	2002	4	April	Tuesday	2
305	Susan Holloway	Unknown	46	165.74524	75	2002-04-02	no@email.com	Clothing	Middle	CL	12430.89	932.32	13363.21	2002	4	April	Tuesday	2
306	ERIKA	Unknown	73	367.42	75	2007-08-29	no@email.com	Furniture	Middle	FR	27556.5	2066.74	29623.239999999998	2007	8	August	Wednesday	3
307	JACQUELINE	Unknown	49	227.39	75	2012-03-13	no@email.com	Clothing	Middle	CL	17054.25	1279.07	18333.32	2012	3	March	Tuesday	1
308	Daniel Morse	Male	12	442.25	100	2012-03-13	no@email.com	Electronics	Young	ET	44225.0	3316.88	47541.88	2012	3	March	Tuesday	1
309	Unknown	Unknown	23	132.54	13	2012-03-13	no@email.com	Clothing	Young	CL	1723.02	129.23	1852.25	2012	3	March	Tuesday	1
310	Jessica Stuart	Male	53	-42.41	194	2012-03-13	no@email.com	Clothing	Middle	CL	-8227.54	-617.07	-8844.61	2012	3	March	Tuesday	1
311	Nicholas Leonard	Unknown	53	439.37	41	2012-03-13	smithdouglas@rios.biz	Electronics	Middle	ET	18014.17	1351.06	19365.23	2012	3	March	Tuesday	1
312	Unknown	Unknown	53	162.54843	21	2012-03-13	no@email.com	Electronics	Middle	ET	3413.52	256.01	3669.5299999999997	2012	3	March	Tuesday	1
313	Stacy Newton	Unknown	53	256.1	21	2012-03-13	littlechad@jones.net	Clothing	Middle	CL	5378.1	403.36	5781.46	2012	3	March	Tuesday	1
314	BRANDI	Unknown	37	85.1	5	2024-11-18	smithrebecca@martinez.org	Electronics	Middle	ET	425.5	31.91	457.41	2024	11	November	Monday	4
315	Brett Harris	Male	53	306.48	22	2024-11-18	william57@walker.org	Clothing	Middle	CL	6742.56	505.69	7248.25	2024	11	November	Monday	4
316	Unknown	Male	43	42.23	111	2025-02-13	no@email.com	Furniture	Middle	FR	4687.53	351.56	5039.09	2025	2	February	Thursday	1
317	dylan	Female	58	190.14	111	2021-07-18	no@email.com	Electronics	Middle	ET	21105.54	1582.92	22688.46	2021	7	July	Sunday	3
318	HOLLY	Unknown	53	278.73	111	2021-07-18	qkrause@hotmail.com	Furniture	Middle	FR	30939.03	2320.43	33259.46	2021	7	July	Sunday	3
319	william	Unknown	72	21.8	159	2021-07-18	no@email.com	Clothing	Middle	CL	3466.2	259.96	3726.16	2021	7	July	Sunday	3
320	Tim	Unknown	28	146.92767	119	2021-07-18	pkey@yahoo.com	Furniture	Middle	FR	17484.39	1311.33	18795.72	2021	7	July	Sunday	3
321	alexis	Male	53	165.74524	119	2021-07-18	no@email.com	Clothing	Middle	CL	19723.68	1479.28	21202.96	2021	7	July	Sunday	3
322	Unknown	Female	53	161.47	189	2021-07-18	no@email.com	Electronics	Middle	ET	30517.83	2288.84	32806.67	2021	7	July	Sunday	3
323	JOSE	Male	69	170.65	68	2014-10-10	no@email.com	Clothing	Middle	CL	11604.2	870.32	12474.52	2014	10	October	Friday	4
324	Ryan	Unknown	53	196.03	154	2014-10-10	no@email.com	Electronics	Middle	ET	30188.62	2264.15	32452.77	2014	10	October	Friday	4
325	keith	Male	78	162.54843	154	2014-10-10	no@email.com	Electronics	Middle	ET	25032.46	1877.43	26909.89	2014	10	October	Friday	4
326	matthew	Female	24	121.67	189	2014-10-10	no@email.com	Electronics	Young	ET	22995.63	1724.67	24720.300000000003	2014	10	October	Friday	4
327	KIMBERLY	Unknown	56	122.97	35	2014-10-10	no@email.com	Clothing	Middle	CL	4303.95	322.8	4626.75	2014	10	October	Friday	4
328	LEON	Male	79	88.38	3	2001-09-17	no@email.com	Clothing	Middle	CL	265.14	19.89	285.03	2001	9	September	Monday	3
329	ZACHARY	Female	53	165.74524	8	2009-05-05	james22@ramos-mccarthy.net	Clothing	Middle	CL	1325.96	99.45	1425.41	2009	5	May	Tuesday	2
330	Erin	Unknown	77	162.54843	8	2009-05-05	no@email.com	Electronics	Middle	ET	1300.39	97.53	1397.92	2009	5	May	Tuesday	2
331	joshua	Unknown	89	59.41	8	2009-05-05	smithnorma@morris-manning.com	Clothing	Middle	CL	475.28	35.65	510.92999999999995	2009	5	May	Tuesday	2
332	Katie Reynolds	Male	45	86.33	8	2021-05-11	no@email.com	Furniture	Middle	FR	690.64	51.8	742.4399999999999	2021	5	May	Tuesday	2
333	ROBERT	Unknown	69	146.92767	56	2021-05-11	porterlindsey@yahoo.com	Furniture	Middle	FR	8227.95	617.1	8845.050000000001	2021	5	May	Tuesday	2
334	ANDREW	Unknown	64	127.37	56	2021-05-11	no@email.com	Clothing	Middle	CL	7132.72	534.95	7667.67	2021	5	May	Tuesday	2
335	kendra	Unknown	66	112.6	107	2016-12-07	no@email.com	Clothing	Middle	CL	12048.2	903.62	12951.820000000002	2016	12	December	Wednesday	4
336	John	Male	12	169.14	107	2024-02-18	no@email.com	Electronics	Young	ET	18097.98	1357.35	19455.329999999998	2024	2	February	Sunday	1
337	Unknown	Unknown	53	90.52	106	2024-02-18	no@email.com	Clothing	Middle	CL	9595.12	719.63	10314.75	2024	2	February	Sunday	1
338	Unknown	Unknown	53	384.36	85	2024-02-18	no@email.com	Furniture	Middle	FR	32670.6	2450.29	35120.89	2024	2	February	Sunday	1
339	brett	Female	53	283.54	75	2022-05-16	no@email.com	Clothing	Middle	CL	21265.5	1594.91	22860.41	2022	5	May	Monday	2
340	Madison	Female	53	-46.46	75	2022-05-16	no@email.com	Electronics	Middle	ET	-3484.5	-261.34	-3745.84	2022	5	May	Monday	2
341	sharon	Male	53	142.73	154	2002-09-07	no@email.com	Electronics	Middle	ET	21980.42	1648.53	23628.949999999997	2002	9	September	Saturday	3
342	JILL	Female	76	165.74524	197	2025-10-08	john63@hotmail.com	Clothing	Middle	CL	32651.81	2448.89	35100.700000000004	2025	10	October	Wednesday	4
