customer-id,customer name,gender,age,price,quantity,purchase-date,email,category
1574,LEE,female,50.0,,122.0,invalid_date,,furnITure
1575,JESSE,Male,96.0,-29.73,,2021-07-14,,electronics
1576,,MALE,58.0,145.85,165.0,,,eLeCtrOnIcs
1577,ANDREW,,99.0,334.35,,2018-03-07,,furnITure
1578,kayla,,67.0,,136.0,invalid_date,,furnITure
1579,Bill Johnson,,,-35.07,120.0,2005-08-18,,electronics
1580,ashley,MALE,82.0,13.7,49.0,2020-09-24,,furniture
1581,Janice Jones,MALE,76.0,36.44,-9.0,,,eLeCtrOnIcs
1582,Chelsea Coleman,,74.0,81.73,175.0,,megancaldwell@harris.biz,eLeCtrOnIcs
1583,Melissa,Female,,391.3,40.0,2024-05-17,sean67@yahoo.com,ClOThIng
1584,MARK,female,,,38.0,2003-07-09,award@perkins.com,electronics
1585,julian,unknown,,205.32,134.0,invalid_date,,CLOTHING
1586,Shirley,MALE,,291.3,,,jacqueline15@bailey.biz,furniture
1587,,female,,-39.22,175.0,,ewilliams@barrett.org,furnITure
1588,LORI,,85.0,155.79,4.0,invalid_date,,electronics
1589,JAMES,Female,79.0,404.86,,2009-06-12,,eLeCtrOnIcs
1590,Susan Miller,MALE,46.0,430.09,112.0,2009-06-03,,Cloth ing
1591,Amy Bradley,Male,,146.14,32.0,,gwilliams@mccormick.com,CLOTHING
1592,,unknown,99.0,161.24,,2020-08-06,,electronics
1593,,Male,,-4.34,155.0,,,ClOThIng
1594,Tina Stanley,unknown,21.0,,,2021-13-40,bruce23@bennett.info,Cloth ing
1595,robert,female,47.0,,,2025-05-23,,clothing
1596,linda,female,,,,2021-13-40,robert78@hotmail.com,electronics
1597,ANTHONY,MALE,,380.4,65.0,2000-11-28,osantos@jones.biz,Cloth ing
1598,,unknown,,,121.0,2023-01-06,,CLOTHING
1599,Misty Parker,female,,209.39,,2022-04-21,,electronics
1600,teresa,MALE,74.0,,,2021-13-40,,eLeCtrOnIcs
1601,,unknown,54.0,,29.0,2021-13-40,,ClOThIng
1602,,unknown,48.0,354.1,177.0,,ocombs@hotmail.com,electronics
1603,Amy Martinez,MALE,,,101.0,2020-12-23,kevinsmith@gmail.com,clothing
1604,,MALE,23.0,,161.0,,,eLeCtrOnIcs
1605,,female,44.0,159.9,,2021-13-40,curtisreyes@booker-knox.biz,clothing
1606,SAMANTHA,,42.0,33.36,-9.0,,,electronics
1607,Michael,MALE,,,,,fwarner@gmail.com,CLOTHING
1608,ryan,female,89.0,,,2017-05-17,,ClOThIng
1609,justin,unknown,,,125.0,,,clothing
1610,Jasmine,unknown,60.0,15.14,157.0,,alexandra34@hotmail.com,eLeCtrOnIcs
1611,,unknown,98.0,,178.0,2021-13-40,,ClOThIng
1612,RANDY,Female,64.0,221.08,,2021-13-40,,eLeCtrOnIcs
1613,ernest,female,97.0,317.26,,2020-08-02,,electronics
1614,,,,40.71,188.0,,,electronics
1615,Christine,MALE,21.0,-9.08,,invalid_date,,furnITure
1616,William,Female,18.0,,,2024-12-20,,CLOTHING
1617,andrea,unknown,63.0,,,2024-07-22,,eLeCtrOnIcs
1618,Stephanie Aguirre,unknown,28.0,53.47,,2021-13-40,nancy21@jones-howell.com,CLOTHING
1619,,female,22.0,473.44,,2021-13-40,,Electronics
1620,ANTHONY,MALE,65.0,,,invalid_date,rmccoy@hotmail.com,ClOThIng
1621,Jon,,59.0,,118.0,2021-04-12,,electronics
1622,David,MALE,,27.78,81.0,2021-13-40,,furniture
1623,Cody Perez,Female,99.0,,93.0,2006-03-23,,ClOThIng
1624,,female,80.0,162.23,56.0,,reynoldshunter@gmail.com,ClOThIng
1625,Nicholas,female,31.0,-21.13,,,vellis@gmail.com,Cloth ing
1626,phyllis,,74.0,,,,,CLOTHING
1627,victoria,,35.0,,,2013-10-02,pbrooks@mccormick-smith.net,Cloth ing
1628,,female,24.0,89.4,77.0,2025-09-27,freemandenise@yahoo.com,eLeCtrOnIcs
1629,DANIEL,female,,,151.0,invalid_date,,ClOThIng
1630,jennifer,MALE,,,80.0,2021-13-40,dsimpson@yahoo.com,Electronics
1631,Sarah Wilcox,MALE,78.0,107.4,198.0,2020-09-05,,electronics
1632,NICHOLAS,female,18.0,,,,,Cloth ing
1633,Selena Ramirez,,48.0,102.57,170.0,2021-12-18,,eLeCtrOnIcs
1634,david,Male,,452.38,,invalid_date,,eLeCtrOnIcs
1635,Jamie Wilkerson,,59.0,-48.15,,2023-07-01,,ClOThIng
1636,,unknown,,265.82,,invalid_date,kennethrobinson@acevedo.biz,Cloth ing
1637,Robert Leonard,unknown,,146.25,,2011-03-18,michelleroman@cruz.com,CLOTHING
1638,,MALE,59.0,,,,zchaney@gmail.com,clothing
1639,PHILIP,MALE,60.0,272.23,,2021-13-40,,Cloth ing
1640,Lori Alvarez,,,198.36,,2013-07-06,,Cloth ing
1641,jean,,,55.78,136.0,,jonesbrent@holden-roth.org,Cloth ing
1642,Laura,unknown,94.0,88.61,19.0,,mharris@gmail.com,Electronics
1643,,,,56.15,101.0,2006-12-10,,Cloth ing
1644,john,,78.0,,25.0,2015-06-05,,eLeCtrOnIcs
1645,Stacey,female,66.0,93.24,155.0,2021-08-27,allisonmiller@perry.org,clothing
1646,HEATHER,unknown,63.0,61.23,,2021-13-40,sgraham@berg.com,Cloth ing
1647,Evelyn Gordon,,80.0,21.09,195.0,invalid_date,,electronics
1648,Adrienne,Male,26.0,198.11,62.0,2021-08-27,larajason@gmail.com,furnITure
1649,CHRISTOPHER,Male,,,,invalid_date,,furnITure
1650,Justin,MALE,,155.54,104.0,2005-10-31,,electronics
1651,Michael Simpson,MALE,,17.18,186.0,2021-13-40,,furniture
1652,CHRISTINA,unknown,57.0,149.15,,2021-13-40,,ClOThIng
1653,JESSICA,Male,,,73.0,2021-13-40,ksexton@yahoo.com,furnITure
1654,james,female,,421.21,24.0,invalid_date,staceyosborne@flowers.net,electronics
1655,donald,,56.0,155.88,61.0,2021-13-40,,eLeCtrOnIcs
1656,ann,,37.0,453.39,,2022-12-12,,Electronics
1657,Patrick Austin,Female,,149.67,,2003-03-11,,ClOThIng
1658,Sarah Hansen,female,29.0,280.2,164.0,,,Cloth ing
1659,Micheal,,73.0,169.78,,2025-09-19,,eLeCtrOnIcs
1660,thomas,female,79.0,,,,,furnITure
1661,LINDA,,,31.26,71.0,2021-13-40,,furnITure
1662,,MALE,77.0,,,2021-13-40,,electronics
1663,Roberto Watson,,58.0,,,2021-13-40,,furnITure
1664,Jesse,unknown,75.0,,136.0,2024-03-14,,Cloth ing
1665,Kathleen,Female,18.0,-48.78,184.0,2024-11-20,,furnITure
1666,Shawn,,,,20.0,invalid_date,,furnITure
1667,Morgan,Male,65.0,,65.0,,lucastammy@hotmail.com,CLOTHING
1668,Leah,unknown,74.0,,67.0,2021-13-40,,furniture
1669,jay,,,,,2025-07-27,,furnITure
1670,natasha,unknown,66.0,,69.0,2024-07-14,,electronics
1671,Shelby Mann,MALE,73.0,-11.42,38.0,2022-11-20,sarah46@chan.com,furniture
1672,ALEXIS,MALE,,77.26,,invalid_date,pgarcia@hotmail.com,eLeCtrOnIcs
1673,Robert Castillo,MALE,73.0,261.04,112.0,invalid_date,,CLOTHING
1674,,MALE,19.0,-4.79,173.0,2016-05-19,traceytrujillo@hotmail.com,Electronics
1675,Aaron,female,53.0,,17.0,invalid_date,,furnITure
1676,Michael,MALE,60.0,166.95,48.0,,,eLeCtrOnIcs
1677,,,26.0,,133.0,2021-13-40,,electronics
1678,Willie,unknown,90.0,,,2024-10-06,erica09@mcguire.net,eLeCtrOnIcs
1679,MICHELLE,,56.0,48.67,,2022-01-26,,electronics
1680,Meghan,Female,63.0,456.51,,2021-13-40,,clothing
1681,ELIZABETH,,,492.7,,,,Cloth ing
1682,Mrs. Christina Hall MD,,,431.52,173.0,,,clothing
1683,Kenneth Martinez,,45.0,44.44,1.0,,,ClOThIng
1684,,,65.0,309.74,,invalid_date,todd73@gmail.com,CLOTHING
1685,Kevin Black,MALE,,11.29,159.0,2023-12-02,michaelmartinez@gmail.com,CLOTHING
1686,JESSICA,female,19.0,156.61,149.0,2021-13-40,,electronics
1687,,Female,48.0,,,invalid_date,,furniture
1688,corey,MALE,18.0,,121.0,2021-13-40,james50@rivas.com,CLOTHING
1689,MARK,Female,82.0,16.2,,,reedchelsea@holland-knight.com,Cloth ing
1690,ROBERT,MALE,,92.53,,2020-04-23,,Electronics
1691,Isabella,female,34.0,165.82,177.0,,,Electronics
1692,JOSHUA,MALE,46.0,,,2024-08-20,,CLOTHING
1693,Corey,female,,,36.0,,,Cloth ing
1694,William Cervantes,MALE,,,,2023-07-22,,furniture
1695,sandra,MALE,,129.54,,invalid_date,potterrobert@hartman.com,ClOThIng
1696,willie,,54.0,-49.99,87.0,,pearsonthomas@sampson.com,ClOThIng
1697,Garrett,,95.0,,82.0,invalid_date,,clothing
1698,Nicholas,MALE,24.0,,14.0,2021-13-40,,Cloth ing
1699,Jesse,unknown,,,117.0,,,electronics
1700,David Carpenter,MALE,92.0,-20.12,34.0,2021-13-40,,furniture
1701,Jerry Smith,,45.0,,-4.0,2021-13-40,dparsons@logan-butler.com,Cloth ing
1702,Catherine,unknown,49.0,16.3,126.0,,vsanford@hotmail.com,Electronics
1703,,female,,,,invalid_date,,furniture
1704,Anthony Fuller,female,96.0,172.77,168.0,invalid_date,hoffmanjessica@hill.com,Cloth ing
1705,,Male,92.0,444.98,,2021-03-13,,Electronics
1706,Karen Ramirez,Female,30.0,233.33,,2023-02-15,ashleedelgado@james.net,Electronics
1707,barbara,unknown,10.0,,176.0,2005-07-30,,furnITure
1708,brandy,unknown,52.0,,113.0,invalid_date,tdickson@gmail.com,eLeCtrOnIcs
1709,Erica,,50.0,197.27,139.0,2024-08-31,matthewrubio@mora.biz,clothing
1710,daniel,female,54.0,48.74,32.0,2023-05-08,,eLeCtrOnIcs
1711,Julia Robertson,MALE,45.0,,77.0,2006-08-22,qbartlett@yahoo.com,Electronics
1712,Amanda,,71.0,18.51,,2022-01-24,,clothing
1713,Alejandra,,66.0,122.69,5.0,2002-02-22,,Cloth ing
1714,,MALE,20.0,60.93,,2023-10-10,julie73@hotmail.com,Electronics
1715,RENEE,MALE,,424.85,181.0,2002-06-12,,electronics
1716,james,female,79.0,85.71,35.0,,tammy66@tran-jimenez.org,CLOTHING
1717,Gloria,,88.0,21.01,,invalid_date,russellhutchinson@lewis-hudson.com,furnITure
1718,christine,unknown,,111.57,,,bryansanders@moore-neal.org,eLeCtrOnIcs
1719,steve,unknown,,,36.0,2021-13-40,,furniture
1720,,MALE,,140.92,142.0,2020-09-18,ejohnson@howell.com,CLOTHING
1721,CHRISTINE,MALE,27.0,107.25,63.0,2000-02-16,,CLOTHING
1722,Nancy George,MALE,28.0,335.14,75.0,2001-02-01,,furniture
1723,Melissa,Female,,,,invalid_date,,electronics
1724,anthony,,,,,2021-13-40,,clothing
1725,Wesley,MALE,,105.05,38.0,2004-11-29,,Cloth ing
1726,,,69.0,260.91,196.0,,harringtondevin@garza.com,electronics
1727,,Female,,,158.0,2021-13-40,,eLeCtrOnIcs
1728,Gail,,26.0,-47.67,-5.0,invalid_date,,electronics
1729,Jack,MALE,66.0,,72.0,2021-13-40,,eLeCtrOnIcs
1730,Curtis Santiago,Male,,,2.0,invalid_date,,electronics
1731,robert,Female,21.0,-21.94,3.0,2021-13-40,,Cloth ing
1732,scott,,80.0,133.39,187.0,2021-13-40,,Cloth ing
1733,john,MALE,47.0,53.48,,invalid_date,,electronics
1734,Angela,MALE,,196.38,107.0,invalid_date,gbowman@yahoo.com,eLeCtrOnIcs
1735,MICHELE,MALE,53.0,,111.0,2024-10-27,,clothing
1736,Kimberly Mitchell,MALE,84.0,140.6,,,brian16@davidson-novak.com,Cloth ing
1737,Carrie Ross,MALE,88.0,,45.0,2024-10-04,,eLeCtrOnIcs
1738,,,68.0,390.98,135.0,2025-06-04,carlosjackson@yahoo.com,clothing
1739,Robert Chambers,unknown,,,,2007-08-04,,electronics
1740,,female,30.0,,,,andrezavala@schneider.com,furnITure
1741,Carla Alvarez,MALE,,,,2021-13-40,,eLeCtrOnIcs
1742,,Male,,,161.0,2023-11-26,,clothing
1743,dana,unknown,92.0,307.23,109.0,2022-11-29,powellrenee@mercado-robinson.net,electronics
1744,Larry Chambers,female,,,134.0,invalid_date,,furnITure
1745,marcus,female,,42.92,39.0,2014-04-11,,ClOThIng
1746,Jose,unknown,,,182.0,2021-13-40,,Electronics
1747,JAMES,Female,18.0,89.02,194.0,2021-13-40,,eLeCtrOnIcs
1748,Joseph,MALE,43.0,,1.0,2021-03-22,,Cloth ing
1749,Daniel,MALE,73.0,0.13,41.0,2021-13-40,,ClOThIng
1750,George,Male,,-1.46,,invalid_date,,ClOThIng
1751,Amber Santos,Male,,,94.0,2024-04-06,,eLeCtrOnIcs
1752,,Male,,,92.0,,christophergardner@hotmail.com,electronics
1753,LORI,unknown,15.0,121.44,,2009-12-30,joyhernandez@charles.info,CLOTHING
1754,James Johnson,female,,,,invalid_date,jgreen@fischer.com,Cloth ing
1755,,MALE,,-42.89,140.0,2016-11-02,,furniture
1756,KELSEY,MALE,28.0,,,2021-11-09,michaelpatrick@yahoo.com,Electronics
1757,billy,MALE,63.0,,,,parkermark@young.org,eLeCtrOnIcs
1758,Alicia Black,,99.0,67.8,165.0,invalid_date,,furnITure
1759,michael,,,,127.0,2021-13-40,,clothing
1760,COLLEEN,Female,43.0,-42.98,126.0,2003-02-20,russelldanielle@gmail.com,ClOThIng
1761,Charles,unknown,94.0,100.83,197.0,2021-11-19,karen58@yahoo.com,clothing
1762,david,female,,93.77,168.0,2021-01-13,john10@yahoo.com,clothing
1763,,,,,,invalid_date,,electronics
1764,,female,,358.34,,2019-08-08,,CLOTHING
1765,destiny,Male,76.0,,,,carrollnancy@peterson.com,Cloth ing
1766,,Female,91.0,-36.45,2.0,2021-13-40,,eLeCtrOnIcs
1767,CINDY,unknown,,,,2022-02-16,hawkinswilliam@lee-allen.com,furniture
1768,jonathan,unknown,93.0,,,2020-05-24,,furniture
1769,BRETT,Male,26.0,,25.0,2021-13-40,rachelgonzalez@obrien-james.net,eLeCtrOnIcs
1770,angela,female,72.0,181.21,148.0,,huntthomas@moore.com,electronics
1771,CINDY,female,,139.4,114.0,invalid_date,,furnITure
1772,Gail Santiago,Male,,158.24,-7.0,2021-13-40,,CLOTHING
1773,Lori,Female,24.0,,75.0,2021-13-40,,furniture
1774,ricky,MALE,29.0,-21.2,80.0,2021-11-26,hunterfloyd@fletcher.biz,ClOThIng
1775,Kelly Stafford,female,,412.99,161.0,2020-12-22,amandahicks@hotmail.com,clothing
1776,ELIZABETH,Male,,17.82,114.0,,,furniture
1777,pedro,Male,91.0,,8.0,2015-10-13,,furnITure
1778,kelli,MALE,,25.72,141.0,2021-13-40,christopherfuentes@juarez-morgan.com,Electronics
1779,Richard,female,60.0,52.89,86.0,2025-06-24,marcuslove@yahoo.com,Electronics
1780,,,65.0,-35.22,115.0,2020-05-24,,clothing
1781,,MALE,83.0,,,2021-12-19,,Cloth ing
1782,crystal,Male,36.0,130.17,,invalid_date,jennifer23@murray-newman.com,electronics
1783,Greg Hunter,MALE,,113.0,91.0,2010-11-07,,eLeCtrOnIcs
1784,,unknown,,49.7,196.0,,,ClOThIng
1785,,,,151.03,44.0,2011-04-08,pachecogabriel@aguilar-gilbert.net,electronics
1786,Ian,,,134.56,196.0,invalid_date,,CLOTHING
1787,Robert Powers,unknown,28.0,126.25,,,,furniture
1788,christopher,female,96.0,,24.0,,leonardhenry@hotmail.com,furnITure
1789,tiffany,female,61.0,144.86,,2021-13-40,graveskatie@lane.com,Electronics
1790,george,MALE,,142.63,144.0,2021-13-40,todd91@gmail.com,clothing
1791,DANIEL,MALE,74.0,185.44,159.0,2021-13-40,,ClOThIng
1792,Kimberly Cruz,female,32.0,288.17,87.0,invalid_date,taylorwayne@hotmail.com,electronics
1793,Stefanie Fisher,Male,43.0,82.59,,2021-13-40,,Cloth ing
1794,,,87.0,173.43,164.0,2021-10-23,hmalone@duncan.biz,eLeCtrOnIcs
1795,beth,female,49.0,-17.9,155.0,2011-02-10,,Electronics
1796,JOHN,,27.0,46.03,57.0,2002-09-06,,furnITure
1797,angel,MALE,29.0,301.21,73.0,invalid_date,,furniture
1798,Jeanne Griffith,,,,-5.0,invalid_date,scottreyes@hotmail.com,Cloth ing
1799,,MALE,28.0,62.14,124.0,2011-01-26,,Cloth ing
1800,Elizabeth,unknown,58.0,486.79,170.0,2011-04-29,limary@church.net,ClOThIng
1801,nicholas,female,43.0,111.46,82.0,2021-08-04,,Cloth ing
1802,ANNE,unknown,56.0,274.44,17.0,2021-13-40,troymartinez@olson-cruz.org,Electronics
1803,Christopher,MALE,,,,2021-13-40,,electronics
1804,,MALE,,170.15,104.0,,,furniture
1805,,MALE,80.0,465.98,,2022-11-05,mcintoshnicole@barnes-bennett.com,Cloth ing
1806,,unknown,48.0,149.75,173.0,,,ClOThIng
1807,JAMES,,,,97.0,2021-06-03,,Electronics
1808,Samuel Conner,female,15.0,,5.0,invalid_date,,eLeCtrOnIcs
1809,JENNY,female,60.0,370.31,66.0,invalid_date,,furnITure
1810,,unknown,54.0,91.16,,2021-06-28,,Electronics
1811,Todd,MALE,70.0,,47.0,2024-02-14,natalie43@yahoo.com,clothing
1812,,,,89.94,,,ivillanueva@cabrera.com,CLOTHING
1813,kathleen,,21.0,160.66,33.0,2025-02-25,williamsrebecca@yahoo.com,eLeCtrOnIcs
1814,,,,135.28,161.0,,sandragraves@hotmail.com,furniture
1815,Eric Moore,MALE,,30.79,158.0,2021-13-40,christine57@huff.info,CLOTHING
1816,Alexis,unknown,38.0,66.06,,2021-13-40,brenda44@yahoo.com,Cloth ing
1817,,female,73.0,492.05,154.0,,amandamoreno@smith.com,ClOThIng
1818,Julia,unknown,39.0,210.11,,,,Cloth ing
1819,Gail,,67.0,,96.0,2012-11-20,,Electronics
1820,Stacy,MALE,47.0,173.61,,2021-13-40,jmoon@hotmail.com,Electronics
1821,LISA,MALE,50.0,-48.66,,2021-03-19,winterscynthia@kaufman.info,clothing
1822,Jesse,,37.0,136.28,81.0,invalid_date,,Cloth ing
1823,Sarah Krueger,MALE,,94.92,135.0,2025-04-08,ygill@conner-brown.com,eLeCtrOnIcs
1824,,unknown,,277.56,,2010-04-26,,electronics
1825,kimberly,Female,,472.51,,,,furnITure
1826,JOANNE,MALE,30.0,99.66,68.0,2006-07-23,,ClOThIng
1827,,unknown,,,68.0,,,ClOThIng
1828,,,24.0,143.36,3.0,2021-13-40,,Cloth ing
1829,,unknown,,98.87,36.0,2020-09-20,bdavis@hotmail.com,Electronics
1830,Isabella,MALE,58.0,,34.0,2006-03-24,ahernandez@hotmail.com,ClOThIng
1831,Carla Atkins,MALE,,-16.44,,invalid_date,,furniture
1832,Edwin Armstrong,unknown,25.0,134.73,24.0,2013-07-29,,eLeCtrOnIcs
1833,Kristin,Male,42.0,-12.6,109.0,2024-05-17,,Electronics
1834,alexis,female,80.0,166.44,112.0,,,furniture
1835,CHRISTINE,,,2.57,,2003-01-31,heathkaitlyn@hotmail.com,CLOTHING
1836,VICTORIA,Male,43.0,,23.0,,cnorman@gmail.com,Cloth ing
1837,ANITA,Male,52.0,-30.75,176.0,invalid_date,,eLeCtrOnIcs
1838,Jeffrey Baird,unknown,53.0,125.88,55.0,,eriley@chapman-hudson.com,clothing
1839,Stephen Graham,MALE,71.0,378.85,154.0,2020-12-26,,electronics
1840,Ricky,,34.0,65.09,93.0,2020-07-11,,eLeCtrOnIcs
1841,Donna Campbell,MALE,65.0,378.96,,,,electronics
1842,KELLY,unknown,,301.41,169.0,invalid_date,,electronics
1843,matthew,MALE,87.0,,,2007-12-26,,ClOThIng
1844,julie,,22.0,42.27,149.0,,,clothing
1845,,unknown,12.0,185.96,22.0,2020-09-26,ryanwhite@gmail.com,furniture
1846,larry,Female,23.0,418.87,179.0,invalid_date,williamsteresa@macias.com,ClOThIng
1847,kimberly,Female,,153.97,124.0,2024-08-02,,clothing
1848,Nicole Baker,female,98.0,-15.27,154.0,invalid_date,alisonanderson@ross-mckay.org,Electronics
1849,Jacqueline,unknown,68.0,-34.16,1.0,invalid_date,,ClOThIng
1850,,female,70.0,7.99,184.0,2011-05-11,,eLeCtrOnIcs
1851,chris,female,39.0,54.54,93.0,2021-13-40,tbutler@hotmail.com,Cloth ing
1852,KEVIN,,74.0,174.81,,2021-10-19,,Electronics
1853,Jennifer Porter,MALE,42.0,187.84,,2021-03-20,,furnITure
1854,GARY,,,119.12,163.0,,nicholas70@nelson-sullivan.net,furnITure
1855,donald,female,73.0,-4.14,88.0,2021-13-40,,clothing
1856,John Gaines,Female,44.0,166.81,130.0,2022-04-14,,ClOThIng
1857,andrew,female,,401.67,181.0,,robert93@reyes-grant.com,furniture
1858,RENEE,Female,95.0,41.01,,,xdennis@gmail.com,clothing
1859,,Female,,,52.0,2021-13-40,,furnITure
1860,Stacy Cunningham,unknown,,,,,,Electronics
1861,Adam Jordan,Male,,161.64,130.0,2021-13-40,,Cloth ing
1862,ALLEN,female,61.0,,133.0,invalid_date,,furnITure
1863,timothy,female,,-7.39,,,,furnITure
1864,ALAN,female,72.0,113.4,,2021-13-40,,ClOThIng
1865,,Female,54.0,,34.0,2024-11-01,rhondasmith@richards.com,furniture
1866,Mathew,Male,66.0,,29.0,,,ClOThIng
1867,jennifer,unknown,,150.97,,2022-10-06,,electronics
1868,,female,,131.03,,invalid_date,,clothing
1869,ROBERT,MALE,,42.4,163.0,,,furnITure
1870,amanda,MALE,,,,2008-02-10,,electronics
1871,andrea,,,487.33,106.0,,,eLeCtrOnIcs
1872,Joseph Fletcher PhD,unknown,,,9.0,2021-13-40,,furnITure
1873,CURTIS,unknown,,74.83,191.0,2024-05-05,,Electronics
1874,Kenneth,MALE,,194.63,145.0,2012-02-11,gavin23@yahoo.com,Electronics
1875,michael,,,,36.0,,uryan@yahoo.com,clothing
1876,RAYMOND,unknown,54.0,,52.0,2021-13-40,,furnITure
1877,,MALE,,,,invalid_date,,clothing
1878,CHARLES,unknown,29.0,-39.57,87.0,invalid_date,,clothing
1879,Karen,,46.0,-44.12,98.0,invalid_date,,Electronics
1880,Richard,,98.0,58.1,161.0,2003-09-07,,furniture
1881,Anthony,unknown,73.0,409.9,,,,Cloth ing
1882,,female,87.0,374.7,157.0,2016-02-24,xmay@gmail.com,clothing
1883,CANDACE,unknown,81.0,29.95,146.0,invalid_date,,furniture
1884,Matthew Dean,female,82.0,98.57,4.0,invalid_date,debbie21@gmail.com,Cloth ing
1885,,MALE,54.0,254.27,21.0,invalid_date,,eLeCtrOnIcs
1886,Keith,MALE,,117.04,177.0,2021-13-40,bobbybrown@fitzgerald.org,CLOTHING
1887,Matthew,unknown,15.0,,,,williamallen@perez.com,eLeCtrOnIcs
1888,,female,,,,,,furnITure
1889,stefanie,female,61.0,-43.78,69.0,2021-13-40,jillhurst@yahoo.com,Electronics
1890,Kelly,female,,175.88,,,,ClOThIng
1891,CRYSTAL,Male,63.0,250.61,,2023-02-23,,Cloth ing
1892,,MALE,67.0,18.94,76.0,invalid_date,,Cloth ing
1893,MARGARET,MALE,31.0,,116.0,2002-03-21,thomas27@perez.com,ClOThIng
1894,Lisa Lang,unknown,23.0,103.49,151.0,invalid_date,,clothing
1895,jamie,,,18.04,160.0,2023-02-02,daniel38@washington.org,electronics
1896,Kerry,unknown,,-35.42,41.0,2008-11-29,,ClOThIng
1897,STEVEN,unknown,,115.78,102.0,,,electronics
1898,Christine James,,41.0,152.01,,,,furnITure
1899,Stephanie Ross,unknown,58.0,-25.3,,invalid_date,,furnITure
1900,KATRINA,MALE,52.0,,40.0,,,CLOTHING
1901,jacqueline,unknown,50.0,283.83,133.0,2021-10-09,,eLeCtrOnIcs
1902,melanie,MALE,,,18.0,2012-10-11,royvazquez@stevens.com,furnITure
1903,Jennifer Sexton,MALE,72.0,5.58,,2021-13-40,,Cloth ing
1904,Christina,,96.0,78.38,98.0,2021-13-40,,furniture
1905,Hannah Carter,unknown,36.0,,-5.0,,,ClOThIng
1906,THOMAS,,31.0,156.33,41.0,,,furniture
1907,RICHARD,MALE,,,111.0,2002-11-18,,CLOTHING
1908,Crystal,,54.0,46.94,64.0,,,furniture
1909,jennifer,Female,45.0,-19.65,,2020-02-28,djones@higgins.com,furnITure
1910,Christine Herring,,,,178.0,,,clothing
1911,,MALE,45.0,,133.0,2024-12-06,janicebaker@yahoo.com,eLeCtrOnIcs
1912,deanna,Male,31.0,,197.0,invalid_date,,clothing
1913,Heather Porter,female,70.0,441.38,71.0,2023-03-29,,Electronics
1914,CHARLES,unknown,42.0,107.15,137.0,2001-03-05,,Cloth ing
1915,SARA,MALE,24.0,444.23,,2019-02-16,,clothing
1916,steven,Male,,-29.89,-1.0,,,furnITure
1917,DANIEL,,47.0,173.5,123.0,,,furniture
1918,STEPHEN,MALE,75.0,236.01,75.0,invalid_date,,eLeCtrOnIcs
1919,,,36.0,246.64,159.0,,,electronics
1920,benjamin,,32.0,87.33,130.0,2012-01-24,,CLOTHING
1921,EDWARD,unknown,,109.18,26.0,2025-01-18,,furniture
1922,Jessica Bowman,Male,,472.44,41.0,2020-04-15,,clothing
1923,Michelle,Female,57.0,-30.99,,invalid_date,zbenson@hotmail.com,furnITure
1924,,Female,41.0,,,2019-04-15,,furnITure
1925,jessica,unknown,77.0,19.42,27.0,2021-13-40,haleynicole@hotmail.com,furniture
1926,,unknown,50.0,365.06,82.0,,,eLeCtrOnIcs
1927,Drew,unknown,49.0,,142.0,2021-13-40,,ClOThIng
1928,,Female,99.0,98.74,166.0,2015-03-11,,CLOTHING
1929,,Male,49.0,,33.0,2019-03-27,,Cloth ing
1930,ROBERTA,unknown,63.0,109.31,108.0,,,CLOTHING
1931,julie,unknown,72.0,18.05,,2024-09-15,,furnITure
1932,danny,,61.0,,,2023-10-07,,Cloth ing
1933,David,,68.0,,,2012-05-26,ymosley@butler.org,CLOTHING
1934,JESSICA,unknown,62.0,-10.57,76.0,2009-09-27,,furnITure
1935,Rachel Phillips,female,13.0,116.76,80.0,invalid_date,florestroy@hotmail.com,furnITure
1936,Jeremiah Malone,MALE,,164.65,175.0,,gweaver@miller.biz,furniture
1937,MICHAEL,MALE,,135.01,17.0,2013-07-31,jaredford@arroyo.biz,Electronics
1938,kevin,Female,71.0,,,invalid_date,,furniture
1939,,unknown,34.0,180.71,,2021-05-15,,clothing
1940,Carlos,female,,167.71,110.0,2021-13-40,stevensonjessica@gmail.com,electronics
1941,Jean Smith,MALE,,121.36,68.0,,,eLeCtrOnIcs
1942,LEAH,female,20.0,,8.0,2002-08-10,,CLOTHING
1943,Christopher,Female,41.0,149.3,149.0,invalid_date,kwalsh@yahoo.com,Electronics
1944,,Female,61.0,480.97,35.0,2004-05-01,robinwolfe@gmail.com,electronics
1945,MEGHAN,,57.0,,,2023-08-17,,clothing
1946,thomas,MALE,,168.64,,invalid_date,,CLOTHING
1947,Kayla,MALE,60.0,243.08,113.0,invalid_date,richardroberts@horn.biz,clothing
1948,JOHN,,17.0,,,2023-10-09,michaelsmith@hamilton.com,Electronics
1949,GABRIELLA,female,49.0,414.37,182.0,2022-07-18,kelsey02@peterson-martin.com,Electronics
1950,Melissa,unknown,27.0,76.12,42.0,2006-03-23,,Electronics
1951,ANGELICA,,,3.79,83.0,,mistyowens@gmail.com,Electronics
1952,STEPHANIE,Male,,68.14,,2023-09-26,,clothing
1953,Kyle,female,77.0,-31.16,12.0,2021-13-40,,eLeCtrOnIcs
1954,mathew,female,39.0,155.16,34.0,,,ClOThIng
1955,Stephen,unknown,80.0,,92.0,invalid_date,odixon@dunn.com,eLeCtrOnIcs
